index,xo,yo,xd,yd,volume
8626,-73.553686,45.565034,-73.595643,45.480455,80
8627,-73.572604,45.582754,-73.733522,45.505129,10
8628,-73.880402,45.457676,-73.563072,45.572889,94
8629,-73.664499,45.504634,-73.674218,45.545097,8
8630,-73.791341,45.448875,-73.81978,45.453133,53
8631,-73.584253,45.528897,-73.568103,45.520283,42
8632,-73.543729,45.603469,-73.68754,45.441869,27
8633,-73.729123,45.520659,-73.746135,45.45029,23
8634,-73.612798,45.526906,-73.726691,45.483292,85
8635,-73.697708,45.546109,-73.581263,45.644599,41
8636,-73.571472,45.489831,-73.603892,45.527329,14
8637,-73.546739,45.467632,-73.583431,45.607752,70
8638,-73.862871,45.459597,-73.756165,45.444856,26
8639,-73.69504,45.537959,-73.617558,45.415906,28
8640,-73.663643,45.447961,-73.618692,45.583995,16
8641,-73.85578,45.50173,-73.699886,45.50181,67
8642,-73.576582,45.545295,-73.869358,45.430382,31
8643,-73.938965,45.420751,-73.657847,45.461696,67
8644,-73.840155,45.485421,-73.586877,45.585061,11
8645,-73.601489,45.639482,-73.6966,45.497581,60
8646,-73.578877,45.593786,-73.642046,45.496255,84
8647,-73.824554,45.512035,-73.635708,45.470489,49
8648,-73.521558,45.659613,-73.869252,45.479411,9
8649,-73.577321,45.522826,-73.6211,45.415272,90
8650,-73.551729,45.525456,-73.860848,45.447022,52
8651,-73.657775,45.549235,-73.884245,45.440527,100
8652,-73.567761,45.656732,-73.592653,45.445348,14
8653,-73.665934,45.562144,-73.698751,45.539612,21
8654,-73.501656,45.643877,-73.602171,45.63212,86
8655,-73.588189,45.536296,-73.655666,45.426446,70
8656,-73.714257,45.507002,-73.628919,45.590652,5
8657,-73.636656,45.548322,-73.571071,45.516409,62
8658,-73.617851,45.628829,-73.793338,45.504933,28
8659,-73.595882,45.48541,-73.635491,45.427501,60
8660,-73.843875,45.473489,-73.582051,45.60402,54
8661,-73.532621,45.64227,-73.537881,45.674692,89
8662,-73.566909,45.487555,-73.64628,45.521559,30
8663,-73.71772,45.52955,-73.630587,45.44666,47
8664,-73.543127,45.607044,-73.599373,45.525297,98
8665,-73.587962,45.473622,-73.833757,45.473948,73
8666,-73.66537,45.540208,-73.587663,45.496626,66
8667,-73.714516,45.535865,-73.864622,45.518657,62
8668,-73.642278,45.47734,-73.578689,45.490237,93
8669,-73.817959,45.449383,-73.619884,45.540614,49
8670,-73.579091,45.626934,-73.532454,45.578812,62
8671,-73.884694,45.443335,-73.584602,45.475308,66
8672,-73.605301,45.590953,-73.652502,45.519337,61
8673,-73.613027,45.468791,-73.549095,45.573435,12
8674,-73.681628,45.513482,-73.674074,45.496863,78
8675,-73.690337,45.540317,-73.599796,45.493374,4
8676,-73.794215,45.453468,-73.706423,45.536875,20
8677,-73.569721,45.468816,-73.59377,45.475084,20
8678,-73.926756,45.478454,-73.609677,45.447835,95
8679,-73.626588,45.506474,-73.558364,45.528544,17
8680,-73.625851,45.462139,-73.643546,45.554158,84
8681,-73.537147,45.611263,-73.617017,45.626044,28
8682,-73.677823,45.505438,-73.559271,45.455015,87
8683,-73.752872,45.454765,-73.534752,45.556393,31
8684,-73.590592,45.603227,-73.703229,45.445075,26
8685,-73.652538,45.422226,-73.613961,45.589321,24
8686,-73.546783,45.453486,-73.533514,45.607032,40
8687,-73.858136,45.47309,-73.767515,45.487078,1
8688,-73.585852,45.550154,-73.490073,45.6907,14
8689,-73.599328,45.446204,-73.799859,45.511527,54
8690,-73.55176,45.515005,-73.841222,45.439633,11
8691,-73.734055,45.443319,-73.672205,45.509353,6
8692,-73.655753,45.5749,-73.58411,45.530226,4
8693,-73.641865,45.532963,-73.602321,45.562645,46
8694,-73.615717,45.52915,-73.565202,45.486179,57
8695,-73.555509,45.534816,-73.87908,45.460352,55
8696,-73.605377,45.452443,-73.641985,45.60377,27
8697,-73.650068,45.529542,-73.588276,45.625973,52
8698,-73.635738,45.426836,-73.55068,45.535843,11
8699,-73.657668,45.572094,-73.597878,45.55289,73
8700,-73.644784,45.44571,-73.552164,45.508237,44
8701,-73.751975,45.490467,-73.572701,45.561923,88
8702,-73.826283,45.46474,-73.644617,45.437298,64
8703,-73.557712,45.519023,-73.851328,45.44058,67
8704,-73.830739,45.508041,-73.614517,45.55819,52
8705,-73.706651,45.502028,-73.731897,45.520251,76
8706,-73.775762,45.443593,-73.865797,45.471203,55
8707,-73.616715,45.551366,-73.676175,45.550134,35
8708,-73.601779,45.532617,-73.66134,45.47608,82
8709,-73.895448,45.466013,-73.582091,45.478987,93
8710,-73.867554,45.441153,-73.631194,45.427838,38
8711,-73.641569,45.453375,-73.564917,45.511059,67
8712,-73.570284,45.505699,-73.873055,45.486255,61
8713,-73.825036,45.508341,-73.569513,45.507514,33
8714,-73.567022,45.577355,-73.629673,45.615765,92
8715,-73.541737,45.549507,-73.616412,45.631134,60
8716,-73.632568,45.558564,-73.863317,45.449978,99
8717,-73.588689,45.491707,-73.576066,45.619,35
8718,-73.628837,45.543195,-73.886549,45.468909,14
8719,-73.586448,45.58167,-73.66275,45.475702,68
8720,-73.855512,45.505542,-73.84088,45.491143,14
8721,-73.650608,45.56449,-73.513999,45.608662,96
8722,-73.634764,45.520336,-73.579584,45.582543,70
8723,-73.640297,45.460384,-73.593991,45.515833,100
8724,-73.72966,45.519816,-73.564282,45.658688,88
8725,-73.819452,45.502461,-73.584665,45.606002,69
8726,-73.637646,45.415643,-73.635859,45.587593,60
8727,-73.648613,45.466758,-73.583787,45.496421,64
8728,-73.626344,45.498123,-73.561813,45.543572,100
8729,-73.654845,45.538274,-73.493076,45.674605,23
8730,-73.69454,45.491945,-73.518388,45.59301,24
8731,-73.784868,45.453958,-73.491893,45.669913,88
8732,-73.571284,45.59123,-73.844149,45.437406,83
8733,-73.53109,45.598931,-73.596413,45.474206,35
8734,-73.587626,45.435267,-73.533343,45.57171,61
8735,-73.615841,45.586673,-73.803668,45.445643,35
8736,-73.887965,45.449284,-73.874724,45.473898,85
8737,-73.637338,45.537197,-73.608546,45.514795,4
8738,-73.600634,45.436408,-73.498268,45.632129,63
8739,-73.572381,45.542607,-73.544402,45.471651,73
8740,-73.593969,45.444,-73.655446,45.435837,44
8741,-73.693443,45.517086,-73.618711,45.437828,52
8742,-73.668489,45.528574,-73.57915,45.554584,28
8743,-73.587223,45.433886,-73.558061,45.532697,66
8744,-73.813832,45.51081,-73.632381,45.415942,20
8745,-73.556497,45.59512,-73.663253,45.473696,97
8746,-73.568789,45.515365,-73.649762,45.469966,21
8747,-73.559967,45.516586,-73.592723,45.578038,57
8748,-73.810866,45.495564,-73.56654,45.51174,70
8749,-73.8359,45.494189,-73.62734,45.483063,15
8750,-73.648018,45.425727,-73.544583,45.465697,74
8751,-73.885512,45.469708,-73.628601,45.55274,53
8752,-73.611328,45.558601,-73.812741,45.45878,36
8753,-73.567865,45.480392,-73.617945,45.469466,83
8754,-73.644221,45.417227,-73.871468,45.455135,63
8755,-73.760557,45.447742,-73.588092,45.488132,83
8756,-73.876457,45.460213,-73.873366,45.47105,2
8757,-73.648516,45.50086,-73.700976,45.544671,67
8758,-73.6336,45.52231,-73.493145,45.660679,2
8759,-73.700829,45.44811,-73.91153,45.423841,71
8760,-73.602206,45.522213,-73.861152,45.465656,79
8761,-73.570516,45.549411,-73.823319,45.505201,26
8762,-73.707135,45.521974,-73.833275,45.446099,2
8763,-73.617679,45.547937,-73.61423,45.475201,52
8764,-73.619124,45.469757,-73.587781,45.526267,14
8765,-73.841798,45.47099,-73.729274,45.525643,88
8766,-73.576066,45.561408,-73.595161,45.48617,8
8767,-73.875414,45.438875,-73.551836,45.603535,31
8768,-73.569119,45.565792,-73.886691,45.442369,70
8769,-73.554414,45.464956,-73.563881,45.456521,55
8770,-73.552453,45.448879,-73.49206,45.683127,6
8771,-73.558205,45.504236,-73.601979,45.433572,27
8772,-73.858231,45.432278,-73.56251,45.522544,79
8773,-73.535853,45.466812,-73.663831,45.555554,99
8774,-73.580719,45.459179,-73.614307,45.616553,47
8775,-73.707067,45.524478,-73.594255,45.616744,71
8776,-73.761964,45.448714,-73.715376,45.522259,0
8777,-73.872336,45.490143,-73.527823,45.595604,61
8778,-73.592724,45.537486,-73.634303,45.597798,25
8779,-73.634146,45.608184,-73.542995,45.567905,68
8780,-73.611036,45.613483,-73.623634,45.506738,51
8781,-73.654974,45.516808,-73.600483,45.569878,91
8782,-73.548242,45.559056,-73.569379,45.553296,0
8783,-73.857625,45.442136,-73.62257,45.463845,57
8784,-73.856494,45.469605,-73.601566,45.561378,15
8785,-73.813507,45.495537,-73.634913,45.578334,96
8786,-73.546757,45.467739,-73.892691,45.44705,96
8787,-73.836692,45.472434,-73.540411,45.488106,73
8788,-73.672261,45.534518,-73.620234,45.597211,95
8789,-73.751695,45.449574,-73.890414,45.421509,4
8790,-73.491107,45.675097,-73.58815,45.597245,75
8791,-73.638647,45.53494,-73.898994,45.510239,81
8792,-73.555101,45.596794,-73.848366,45.435048,14
8793,-73.703862,45.534829,-73.596035,45.441332,96
8794,-73.777008,45.50316,-73.585922,45.520604,16
8795,-73.839387,45.474655,-73.684509,45.519059,34
8796,-73.838329,45.503601,-73.729201,45.513436,57
8797,-73.659273,45.46306,-73.590486,45.558004,30
8798,-73.639485,45.42893,-73.634825,45.526567,32
8799,-73.865371,45.422256,-73.670922,45.444969,3
8800,-73.758036,45.44618,-73.74918,45.441728,81
8801,-73.79769,45.46246,-73.674054,45.503192,3
8802,-73.573943,45.541259,-73.58136,45.479383,67
8803,-73.582126,45.646591,-73.606044,45.471692,32
8804,-73.595678,45.574431,-73.64881,45.460619,66
8805,-73.573173,45.475509,-73.593219,45.429476,45
8806,-73.697931,45.455518,-73.540337,45.66031,99
8807,-73.912213,45.412334,-73.64629,45.463637,13
8808,-73.881147,45.428573,-73.613536,45.617881,50
8809,-73.629215,45.424614,-73.642563,45.43758,69
8810,-73.619912,45.570993,-73.871505,45.487212,83
8811,-73.551743,45.523291,-73.568979,45.553913,76
8812,-73.527695,45.604602,-73.820588,45.441287,22
8813,-73.541951,45.540201,-73.615186,45.417932,18
8814,-73.923506,45.408682,-73.806911,45.510089,28
8815,-73.894258,45.458909,-73.565464,45.661572,96
8816,-73.823907,45.478969,-73.56983,45.565321,88
8817,-73.66606,45.517127,-73.576899,45.601806,2
8818,-73.600996,45.56855,-73.58289,45.531537,68
8819,-73.616475,45.627497,-73.652009,45.517616,66
8820,-73.544413,45.455362,-73.677816,45.514908,89
8821,-73.944941,45.404975,-73.882158,45.464237,5
8822,-73.604622,45.632265,-73.534116,45.611839,83
8823,-73.885412,45.478634,-73.584168,45.500974,7
8824,-73.825128,45.512733,-73.61404,45.632291,99
8825,-73.712641,45.511967,-73.640374,45.504691,3
8826,-73.5782,45.635295,-73.826224,45.4644,23
8827,-73.636746,45.478728,-73.856167,45.480899,56
8828,-73.578013,45.60648,-73.704595,45.535288,80
8829,-73.598607,45.530995,-73.704492,45.503861,16
8830,-73.686695,45.533535,-73.827702,45.441814,42
8831,-73.555803,45.61741,-73.699492,45.456498,21
8832,-73.561976,45.505245,-73.644125,45.45313,3
8833,-73.646498,45.52218,-73.565056,45.570503,51
8834,-73.568259,45.555272,-73.556828,45.475259,97
8835,-73.684134,45.501208,-73.522481,45.609674,44
8836,-73.837862,45.491792,-73.541804,45.604426,92
8837,-73.819953,45.506686,-73.828835,45.429982,69
8838,-73.67103,45.462762,-73.601223,45.608458,100
8839,-73.561919,45.592704,-73.554611,45.586432,60
8840,-73.718517,45.522063,-73.78526,45.504744,10
8841,-73.652686,45.446916,-73.849065,45.505493,54
8842,-73.620204,45.506679,-73.63919,45.492489,30
8843,-73.558111,45.57191,-73.589405,45.54607,80
8844,-73.638476,45.433455,-73.707342,45.510517,95
8845,-73.642358,45.492158,-73.517386,45.589063,18
8846,-73.512612,45.642413,-73.872688,45.497031,25
8847,-73.861836,45.481497,-73.574083,45.504362,24
8848,-73.598638,45.613237,-73.623882,45.553208,23
8849,-73.560167,45.579924,-73.6446,45.509536,42
8850,-73.652353,45.53445,-73.597102,45.46312,1
8851,-73.642051,45.421988,-73.576231,45.54587,13
8852,-73.558024,45.587581,-73.722663,45.530299,27
8853,-73.63413,45.579168,-73.672209,45.541726,47
8854,-73.88388,45.478493,-73.773068,45.506869,16
8855,-73.647437,45.538256,-73.812878,45.449117,3
8856,-73.578582,45.511036,-73.849495,45.505715,69
8857,-73.609155,45.468802,-73.62156,45.569015,69
8858,-73.739212,45.52375,-73.593682,45.541142,87
8859,-73.868764,45.49792,-73.834608,45.429186,40
8860,-73.561716,45.542858,-73.544407,45.529483,10
8861,-73.868329,45.472846,-73.505623,45.680124,48
8862,-73.624553,45.461181,-73.643145,45.534412,4
8863,-73.577971,45.500421,-73.607519,45.577315,26
8864,-73.603456,45.622729,-73.909164,45.424436,85
8865,-73.585286,45.561613,-73.604143,45.439269,8
8866,-73.592183,45.629347,-73.839049,45.445853,94
8867,-73.562673,45.661213,-73.617442,45.520514,69
8868,-73.534428,45.568229,-73.796582,45.501471,36
8869,-73.892338,45.46115,-73.542191,45.602466,3
8870,-73.836121,45.447126,-73.642802,45.540275,23
8871,-73.606044,45.471692,-73.921643,45.408564,74
8872,-73.95256,45.410351,-73.548758,45.489936,97
8873,-73.799386,45.462866,-73.815081,45.442605,59
8874,-73.589405,45.54607,-73.5511,45.570492,28
8875,-73.70395,45.490553,-73.651382,45.588458,7
8876,-73.676423,45.496192,-73.829638,45.467431,47
8877,-73.576469,45.577434,-73.885588,45.433603,51
8878,-73.789481,45.493518,-73.622187,45.423319,3
8879,-73.891234,45.449941,-73.825219,45.427814,19
8880,-73.632496,45.519306,-73.632336,45.510832,28
8881,-73.628751,45.485619,-73.670265,45.458717,36
8882,-73.734726,45.523006,-73.895767,45.415132,78
8883,-73.53427,45.561529,-73.691487,45.514138,33
8884,-73.642687,45.420369,-73.894232,45.423689,2
8885,-73.859059,45.477043,-73.518635,45.603473,89
8886,-73.756107,45.503306,-73.568863,45.641267,28
8887,-73.69134,45.49391,-73.692313,45.534178,11
8888,-73.582428,45.553912,-73.63919,45.492489,1
8889,-73.762821,45.444007,-73.608968,45.556698,89
8890,-73.587436,45.586822,-73.765803,45.487898,46
8891,-73.659814,45.546959,-73.571792,45.458046,36
8892,-73.605254,45.515513,-73.691372,45.526513,89
8893,-73.683988,45.495117,-73.593202,45.47009,7
8894,-73.612776,45.43488,-73.565328,45.500712,76
8895,-73.640575,45.530227,-73.620123,45.497967,33
8896,-73.546295,45.458085,-73.963212,45.41447,11
8897,-73.57725,45.576544,-73.597676,45.462841,90
8898,-73.543241,45.574999,-73.615142,45.534927,80
8899,-73.542186,45.612045,-73.643854,45.487681,24
8900,-73.617252,45.619329,-73.889547,45.453804,22
8901,-73.541875,45.488105,-73.544627,45.465899,65
8902,-73.514196,45.66149,-73.627483,45.571627,99
8903,-73.622917,45.480615,-73.598671,45.63872,13
8904,-73.548989,45.551262,-73.863802,45.45612,57
8905,-73.6248,45.513029,-73.58309,45.584499,98
8906,-73.558826,45.612859,-73.61216,45.554179,17
8907,-73.723141,45.526069,-73.900548,45.44063,60
8908,-73.67912,45.441952,-73.538543,45.486961,50
8909,-73.577707,45.518787,-73.655896,45.578109,4
8910,-73.575896,45.5186,-73.639485,45.42893,70
8911,-73.586405,45.591303,-73.665927,45.552788,19
8912,-73.581119,45.525972,-73.497898,45.648063,70
8913,-73.58738,45.608714,-73.504434,45.678026,10
8914,-73.64513,45.508627,-73.632387,45.478686,64
8915,-73.621514,45.518913,-73.684374,45.516426,51
8916,-73.763125,45.44066,-73.730164,45.457159,86
8917,-73.511449,45.651085,-73.621041,45.563259,34
8918,-73.56311,45.613388,-73.557215,45.582572,100
8919,-73.646371,45.528069,-73.609488,45.550644,45
8920,-73.831732,45.487512,-73.624941,45.616204,87
8921,-73.64164,45.45138,-73.507964,45.668616,46
8922,-73.819272,45.480031,-73.680803,45.547925,15
8923,-73.61488,45.512777,-73.692254,45.439752,25
8924,-73.869507,45.493028,-73.575377,45.595153,88
8925,-73.618236,45.608366,-73.561935,45.514398,44
8926,-73.558175,45.581408,-73.620761,45.623958,49
8927,-73.617418,45.578126,-73.917081,45.418416,20
8928,-73.580916,45.461617,-73.572635,45.647621,76
8929,-73.61307,45.426742,-73.69552,45.46705,43
8930,-73.502322,45.651567,-73.803248,45.441311,84
8931,-73.927237,45.406249,-73.792489,45.462589,26
8932,-73.692957,45.53375,-73.587089,45.435183,52
8933,-73.882351,45.463042,-73.688259,45.53858,17
8934,-73.847792,45.510902,-73.626441,45.618721,89
8935,-73.557626,45.496379,-73.850579,45.467568,39
8936,-73.807611,45.488357,-73.895041,45.415739,95
8937,-73.588589,45.455441,-73.584852,45.529654,76
8938,-73.869898,45.46937,-73.861204,45.430003,81
8939,-73.652253,45.518817,-73.565644,45.558055,49
8940,-73.580256,45.655259,-73.554744,45.50246,46
8941,-73.859083,45.434597,-73.797286,45.489747,7
8942,-73.699384,45.537942,-73.577327,45.539134,85
8943,-73.637665,45.472223,-73.827055,45.44602,8
8944,-73.653669,45.449622,-73.666415,45.551977,9
8945,-73.569316,45.485796,-73.638573,45.592144,28
8946,-73.549036,45.451328,-73.626924,45.545045,10
8947,-73.872977,45.429839,-73.724951,45.445325,71
8948,-73.622805,45.557281,-73.635146,45.430937,27
8949,-73.887225,45.439707,-73.868043,45.423344,23
8950,-73.559786,45.609491,-73.492613,45.648425,66
8951,-73.841121,45.446538,-73.563392,45.657104,23
8952,-73.574217,45.529783,-73.900268,45.511078,40
8953,-73.873841,45.495479,-73.663831,45.555554,96
8954,-73.711334,45.505257,-73.931307,45.406089,36
8955,-73.59248,45.521219,-73.503911,45.464531,7
8956,-73.68214,45.541568,-73.62138,45.431095,8
8957,-73.575203,45.528726,-73.678628,45.538556,75
8958,-73.629543,45.502442,-73.710463,45.538508,66
8959,-73.630153,45.439323,-73.64513,45.508627,28
8960,-73.693443,45.517086,-73.599337,45.427191,70
8961,-73.590576,45.457018,-73.559345,45.482805,85
8962,-73.517394,45.629879,-73.639197,45.587533,78
8963,-73.799787,45.448461,-73.599096,45.473664,80
8964,-73.55075,45.659562,-73.547878,45.523688,13
8965,-73.511876,45.580883,-73.693411,45.508942,70
8966,-73.857325,45.441604,-73.551627,45.619343,38
8967,-73.636261,45.613455,-73.665389,45.43013,1
8968,-73.835395,45.502934,-73.556122,45.621193,70
8969,-73.821737,45.43797,-73.794267,45.459726,99
8970,-73.667449,45.550274,-73.600849,45.559867,34
8971,-73.593822,45.551937,-73.608884,45.441638,85
8972,-73.591144,45.583431,-73.653083,45.550812,100
8973,-73.674909,45.533977,-73.855853,45.468365,28
8974,-73.744646,45.438815,-73.539029,45.603229,18
8975,-73.596326,45.441461,-73.541123,45.614296,54
8976,-73.758264,45.444464,-73.570248,45.597526,66
8977,-73.573645,45.657743,-73.55447,45.554496,57
8978,-73.635899,45.537427,-73.638836,45.548274,0
8979,-73.850774,45.442961,-73.566874,45.568673,59
8980,-73.607736,45.429802,-73.597513,45.432179,53
8981,-73.882257,45.484292,-73.676502,45.433569,7
8982,-73.61537,45.533341,-73.589813,45.456997,71
8983,-73.54406,45.502695,-73.840158,45.453855,2
8984,-73.669443,45.444973,-73.899833,45.503919,24
8985,-73.625798,45.452456,-73.671774,45.478071,9
8986,-73.526066,45.6473,-73.629215,45.424614,23
8987,-73.665715,45.438601,-73.508284,45.587622,39
8988,-73.546632,45.459116,-73.95018,45.406299,50
8989,-73.551791,45.586406,-73.841892,45.462574,90
8990,-73.819526,45.453223,-73.629899,45.61099,87
8991,-73.569317,45.518968,-73.592156,45.53384,35
8992,-73.708576,45.522882,-73.705102,45.54068,61
8993,-73.491662,45.681354,-73.642154,45.587302,86
8994,-73.636658,45.591356,-73.64602,45.463988,53
8995,-73.595219,45.554233,-73.857861,45.502001,21
8996,-73.652896,45.466551,-73.551324,45.592082,95
8997,-73.564659,45.649196,-73.542383,45.56146,41
8998,-73.628719,45.433312,-73.703464,45.512679,41
8999,-73.840252,45.439885,-73.57662,45.588774,8
9000,-73.655168,45.515575,-73.620277,45.539943,91
9001,-73.558281,45.61373,-73.862823,45.446773,5
9002,-73.619015,45.441441,-73.554585,45.477419,8
9003,-73.634462,45.488692,-73.558101,45.516367,11
9004,-73.582278,45.652496,-73.553309,45.601827,83
9005,-73.588139,45.475833,-73.719078,45.522389,36
9006,-73.577289,45.58405,-73.616276,45.556486,91
9007,-73.813734,45.442613,-73.829088,45.470699,91
9008,-73.534831,45.608704,-73.532099,45.585248,75
9009,-73.670255,45.437404,-73.876955,45.423327,29
9010,-73.538244,45.673009,-73.627184,45.522618,55
9011,-73.616091,45.543258,-73.591147,45.554895,67
9012,-73.87149,45.434173,-73.731897,45.520251,39
9013,-73.706042,45.5023,-73.579543,45.557238,29
9014,-73.872815,45.468735,-73.615168,45.541611,21
9015,-73.627191,45.5051,-73.595494,45.487852,31
9016,-73.611102,45.586383,-73.707753,45.502718,61
9017,-73.942558,45.476405,-73.553572,45.586208,47
9018,-73.535226,45.551047,-73.646905,45.484217,62
